text,label,split,domain
很不错哦包装很好,1,test,waimai_review
"味道可以,加上优惠比较划算,原价买的话就有点贵",1,train,waimai_review
"口味还可以,就是送的有点慢...",0,train,waimai_review
搞不懂送的是米饭还是稀饭,0,train,waimai_review
骑士笑容好温暖。。。各种风驰电掣的送到了。。。,1,train,waimai_review
送餐很快，菜像剩的，食材感觉用的都是边角料。,0,test,waimai_review
速度很快。而且我找不到钥匙也耐心等。还安慰我说不着急。人很好。东西很好喝。下次还会买,1,train,waimai_review
特别快!味道也好,1,train,waimai_review
不送饮料了。,0,train,waimai_review
饭还行，催单的时候接电话人态度不咋地。,0,val,waimai_review
非常好，送货也快,1,train,waimai_review
"味道好一般哦,配料不丰富",0,train,waimai_review
骑士太棒了，服务态度极好，地址好像写错了，非常抱歉，辛苦啦,1,test,waimai_review
晚到，不认识路的送餐员,0,test,waimai_review
送餐太慢了，垃圾,0,test,waimai_review
"青椒猪肉馅儿:,猪肉不新鲜了，有味儿，差评",0,val,waimai_review
送来时肥牛已经凉了，米饭也坨了，口感味道受到了很多影响,0,val,waimai_review
送的有点慢…酱香卷还是很好吃的,1,test,waimai_review
还行，就是吃不饱，下次订大份,1,val,waimai_review
太慢！三个多小时,0,val,waimai_review
太差劲了~送餐晚了就算了，还让人自己去取餐，是你送外卖还是我送的，自己下去，还订餐做什么！,0,train,waimai_review
非常不错，喜欢在百度外卖买吃的，速度快，服务好,1,train,waimai_review
东西好吃，但是要等好久！好久！好久！！！！店里电话打不通，好容易打通了，要了送餐小哥电话，结果是个空号！！真的无语了！！！！,0,train,waimai_review
配送员送货及时，糕点质量好,1,train,waimai_review
"等了两个小时,你们随意感受一下",0,test,waimai_review
感觉味道没有去实体店好吃,1,train,waimai_review
鱿鱼炒饭比鱿鱼石锅拌饭好吃,1,test,waimai_review
餐送的很快，就是太难吃了，别定他家的,0,train,waimai_review
"土豆泥量够大,吃了半份快饱了,披萨芝士够足",1,train,waimai_review
送餐及时，菜量不小，足够饱。,0,val,waimai_review
量大味道好，送餐师傅都很好,1,train,waimai_review
饺子到了都烂了,0,train,waimai_review
送来的晚了点，味道还是很赞！,1,train,waimai_review
"连续两天要的鱼香肉丝,但是今天一半都是青椒...很差劲",0,train,waimai_review
很快很好！,1,train,waimai_review
大哥很热情！不错!好评,1,train,waimai_review
菜好吃，但是百度外卖速度差到两小时才去取菜,0,val,waimai_review
送药的人态度很差，还让我去门口取，根本不送进来，还不带零钱，问他怎么处理（找不开我零钱）他说那你退货吧！这送东西的是有毛病吗！态度太次了,0,train,waimai_review
这个卷饼的套餐配的很好，没有粥来冲淡一下的话，就又甜又咸又腻,1,test,waimai_review
味道很好，就是面没有拌均匀，坨了。,1,train,waimai_review
"一直很喜欢他家的东西,味好,便宜",1,val,waimai_review
吃好几次了挺好的,1,train,waimai_review
不怎么样！配菜都不齐，等了俩小时！,0,train,waimai_review
路边摊买的我吃不完，皇太极买的吃完一个还觉得不饱！第一次也是最后一次……,1,train,waimai_review
太慢太慢，等了一个小时啊,0,train,waimai_review
菜有点少，饼有点干,1,train,waimai_review
"吃出来一根头发丝,太恶心了,卷饼太油,都漏出来了",0,train,waimai_review
汤直接装塑料袋里了，我想问问我该如何倒进盆里？,0,train,waimai_review
"这个非常的不行啊,，，，我说的12点15送到,结果11送到的,公司的人都在工作,影响非常的不好啊",0,test,waimai_review
番茄贡丸豆花米线以后请叫番茄贡丸米线，好吧？！想给零分差评！！！,0,train,waimai_review
"送餐小哥特别可爱,小跑着就把煎饼送来了,还一直说抱歉,送晚了,上次送错的这次也补上了,豆腐脑好吃,煎饼还是脆的好吃,其他的都不是北京的口味",1,train,waimai_review
像是青菜炒肉,0,train,waimai_review
很棒哦，冷天吃到好吃的热饭菜，感谢～,1,train,waimai_review
这蔬菜拌饭有点,0,val,waimai_review
真心不错哦，特别好。,1,val,waimai_review
南瓜羹撒了满口袋，煎饼已经惨不忍睹,1,train,waimai_review
挺好吃的，就是慢了点，煎饼不脆了,1,train,waimai_review
订单备注写的很清楚四点半点送餐，三点商家就把面做出来了，面都坨了，感谢百度外卖师傅！,0,train,waimai_review
拌面有点坨，味道很好,1,train,waimai_review
送餐大哥神速啊。一定要,1,train,waimai_review
少送了个盐酥鸡～说稍后联系我～连个屁也不放了～真恶心～,0,val,waimai_review
好吃好吃.顶顶,1,train,waimai_review
"送餐太快了吧,飞一样的速度,给送餐员点个赞",1,train,waimai_review
送货挺快，但味道不如以前的好吃了！,0,train,waimai_review
"啥也不说了,等了两个半小时",0,test,waimai_review
外送小伙儿很逗,1,val,waimai_review
人好速度快，好评好评好评！！,1,test,waimai_review
"给商家打电话直接问怎么没减5元,说不归他们管,直接给我挂了，，之后再打根本就不接，，什么玩意！！！什么服务态度！！！！",0,train,waimai_review
不错，不错，家里有人住院，用百度外卖太方便啦！,1,train,waimai_review
好快，下雨天送餐师傅辛苦了,1,train,waimai_review
"石锅拌饭量太少了,太少",0,val,waimai_review
12：20订单的，13：38餐才到。等的都不想要了,0,train,waimai_review
提前说了不要香菜和辣，结果送来都有！餐品一般，包装不错，实话说还没路边煎饼好吃，不太好，属于不会再定下一次类,0,train,waimai_review
买的饼和粥！！！粥居然不给送！！没见过这样的！,0,train,waimai_review
快递小哥态度特别好…辛苦啦谢谢,1,train,waimai_review
我的卤蛋没给。已经不是第一次少给东西了,0,train,waimai_review
"实在是太失望了,这个店刚开业的时候吃过一次,觉得特别好吃,今天送来后我都怀疑是不是点错店了,怎么反差这么大啊,外面的饼皮就和一团生面一样",0,train,waimai_review
好好，不错,1,train,waimai_review
店长说话很气人直接告诉送不了叫我退了！,0,train,waimai_review
"一般,不好吃",0,train,waimai_review
"很好，速度很快,味道也不错",1,train,waimai_review
不好，都已经凉了。...,0,test,waimai_review
今天的商务套餐太差了！全是大肥肉！,0,val,waimai_review
10点下单，12点还不到，打电话催了5次，说是送丢了，最后下午1点送到的,0,test,waimai_review
天气寒冷，送餐小哥辛苦了,1,train,waimai_review
很好吃，满减时买价格也合适~~,1,train,waimai_review
"送到菜和饭都凉了,哎",0,train,waimai_review
点了薯条没送过来，又跑了一趟才送到。可是时间太长不想吃了。送过来的汉堡都压扁了,0,train,waimai_review
谢谢师傅，非常准时，态度超级好，绝对好评！,1,train,waimai_review
送餐挺快的，送餐员态度很好，谢谢这么凉的下雨天给送餐，菜也都挺好吃的，热呼呼的，下次再定,1,train,waimai_review
总体很好，不过满百送的可乐呢？怎么没见到？,1,train,waimai_review
特别合适，好吃,1,train,waimai_review
服务特别好，包装也特别好！,1,train,waimai_review
菜里面发现头发了→_→,0,val,waimai_review
空心菜份量少了点，汤不错,1,train,waimai_review
粥还不错，饼太油，都散了,0,train,waimai_review
超时！但是态度挺好。说是第一天上班，勉强给个三星。,0,train,waimai_review
面皮好吃。,1,train,waimai_review
味道还好。服务态度真的很好～！,1,train,waimai_review
我要求抹茶拿铁不加糖，为什么还是加糖！,0,train,waimai_review
很好，很不错，速度超快，超好吃。。吃了一个月了还想吃,1,train,waimai_review
面皮感觉是生的？？怎么理解这个软趴趴的口感？里面挺辣的，味道给个个人不喜欢，牛肉咬不动直接咽下去，蔬菜是一些豆芽,1,train,waimai_review
非常不满！！！！搞笑吗？？？汤送过来的时候全都撒掉了，剩下一口不到。仔细看了下，盖子根本就没盖紧，跟快递员没关系，明显是商家打包的时候没盖好盖子，严重不满，气死了！！！！,0,val,waimai_review
岩盐芝士的也好喝,1,val,waimai_review
花生不好吃！肉少油多,0,train,waimai_review
快递小哥很给力，取到餐就立马送来了，但是餐厅晚了好久才做出来，导致晚了好久才吃到饭,1,train,waimai_review
一个半小时，太慢了！！！,0,train,waimai_review
饼有点硬，不好吃。,0,test,waimai_review
早送到了，忘记点确认了，对不起小哥和店家,1,val,waimai_review
好吃，评晚了。,1,val,waimai_review
"米线给的太多了,吃不完",0,train,waimai_review
点了三种煎饼觉得都好吃，鸡柳的里面有菜有沙拉酱。送餐时间45分钟。,1,train,waimai_review
很好很强大,1,train,waimai_review
下雨天，感谢辛勤的送餐者！,1,val,waimai_review
挺干净，就是有点清淡，特别强调配送员特别有耐心,0,val,waimai_review
猪蹄太大了，切小点才好，而且有点肥腻，到时配的海带丝挺好吃的,0,train,waimai_review
送餐很准时,0,train,waimai_review
每次都不看备注吗？说了去冰！还带冰！,0,train,waimai_review
非常不错！！！味道很好，很快,1,train,waimai_review
东西非常好，还是热的，辛苦了！,1,train,waimai_review
"送餐太慢了,等了一个半小时",0,val,waimai_review
"快递员服务非常好,食品也不错",1,train,waimai_review
退了，呵呵,0,test,waimai_review
还可以吧，和平时差不多,1,test,waimai_review
飘香肘子卷饼里全是肥肉而且猪皮上还有毛。,0,train,waimai_review
10.30下的单，11.20多到，发现没带餐，再次送来餐已经是12.50，还没带餐具，纸巾。饿的我呀，无语了，只能差评，没办法。,0,train,waimai_review
都订过好多次了……超级棒,1,train,waimai_review
定的是超大杯拿铁，给的却是超大杯摩卡，什么情况要求更换，到现在还没回话,0,val,waimai_review
怀疑送餐员是跳着过来的吗？那杯子洒的惨不忍睹，有1/4都在路上了吧。送餐的很不负责。,0,train,waimai_review
这个好吃，大赞,1,train,waimai_review
菜不是很好吃,0,val,waimai_review
等了整整一个小时，都凉透了。变得好难吃,0,test,waimai_review
我吃过真难吃的没吃过这么难吃的。,0,train,waimai_review
"都说了不要辣的,还给我来个辣的",0,train,waimai_review
两个小时才送来，都是凉的了,0,train,waimai_review
"等两个小时多,差点没饿死",1,train,waimai_review
好好！快递辛苦啦！,1,test,waimai_review
我很少评价，但这个我想评价下，整体包装是纸质包装，肉卷是锡箔纸，感觉挺干净，但是饭我真的是不喜欢吃～以后不会点了,0,train,waimai_review
卷饼很好吃，粥还热。,1,train,waimai_review
卷饼真的不错！拌饭也还可以,1,train,waimai_review
提醒之后确实没放我不爱吃的东西....良心推荐,1,train,waimai_review
确实不错，肘子的比较好吃,1,train,waimai_review
虽然等了一个多小时，但确实因为天气热，外卖小哥送不过来，辛苦辛苦，好评,1,val,waimai_review
送餐很快，4:30分提前送到，分量很足,1,train,waimai_review
不好吃、都是肥肉,0,train,waimai_review
速度还可以，味道好,1,train,waimai_review
不错，还挺好的。百度送餐员态度挺好的,1,train,waimai_review
太差劲了！！！,0,train,waimai_review
总体来说，不错，最起码价格便宜，花了四块钱，吃了一个肘子肉卷饼,1,train,waimai_review
晚了将近一个小时,0,test,waimai_review
味道不错，就是送餐速度慢到了无法接受的地步,0,train,waimai_review
"私自挑动菜品,,不好吃也。,比较坑。",0,train,waimai_review
"很好吃,包装也很高大上,惊喜",1,train,waimai_review
真她娘的慢，要等两个小时才送到，人都饿死了,0,test,waimai_review
"感觉还可以吧,味道一般",0,train,waimai_review
特别特别好，外面马上就要下雨，小哥快马加鞭的来了～～神速～^_^,1,test,waimai_review
超快就送到了，喜欢百度外卖，真心赞！,1,train,waimai_review
送的这么慢还请假啥。,0,train,waimai_review
为什么会有一股冲天的腐臭味!那么多好评是水军刷出来的吗,0,val,waimai_review
来时都凉了,0,val,waimai_review
比预计时间快了好多，又快又好，好评！！,1,val,waimai_review
数量太小。都没吃饱,0,val,waimai_review
味道棒棒嗒,1,train,waimai_review
"说实话肉卷很好吃,就是送餐速度太慢了,不是一般的慢,希望送餐速度有待提高",1,test,waimai_review
年糕好辣，不是微辣，果汁是苹果汁，送过来的没有石榴汁，好像快过期了，沙拉怎么好多水,1,val,waimai_review
速度真快，20分钟就到了，而且味道不错呢,1,train,waimai_review
还好吧就是这个时间啊！两个半小时！也就1.5公里距离！这个时间1我走着来回两次都够了,1,train,waimai_review
喜欢多年。非常好。,1,train,waimai_review
百度骑士很快，从取餐到送达15分钟，商家忘了配送鸭饼，派自己人送，从第一个电话到送达用时一小时二十分钟，期间通话五六次，送达时鸭饼已冰凉，鸭子当然也凉，很失败的晚餐，商家管理有待加强。,0,val,waimai_review
配送太慢，比预计的时间晚了一个小时才送到,0,train,waimai_review
送的超快！！,1,train,waimai_review
"太快了,11点就到了",1,train,waimai_review
很快，也好吃,1,test,waimai_review
"实在是。,太慢了",0,train,waimai_review
我订的鸡丝面没给送筷子,1,train,waimai_review
非常好，一元吃上高端卷饼，太霸气,1,train,waimai_review
四个人吃得很饱，要是能选择尺寸就更好了,1,test,waimai_review
服务态度特别好,1,test,waimai_review
送餐比之前快了不少呀，是只有我这么想么。味道很赞。,1,train,waimai_review
感觉比在店里吃的时候粗糙很多,0,train,waimai_review
送来东西都已经凉了，凉了味道就不好了，太不靠谱,0,test,waimai_review
还行。就是有点凉了,0,test,waimai_review
太难吃了，再也不订蜀湘饭了。,0,train,waimai_review
"一般,偏贵",0,val,waimai_review
味道不错，就是好辣啊！把辣椒拿出去又觉得有点腻，能吃辣的可以试试看！,1,val,waimai_review
送餐好快啊,1,train,waimai_review
好吃实惠速度！,1,train,waimai_review
"挺好的,主要是送餐快！",1,val,waimai_review
"咖啡撒了一兜子,还是凉的,服了",0,val,waimai_review
定的卤蛋都没送，然后土豆豆角里都生着的！送餐速度特别慢，送餐的还和我吵了半天非说给我打了半个小时电话，可是我刚刚接到电话！,0,train,waimai_review
给力给力！,1,test,waimai_review
"差评！等了一个多小时,凉面都热了,不怎么样！！！！？？",0,train,waimai_review
整体来说不错,1,train,waimai_review
我和朋友两个人晚上吃完，第二天都拉肚子了，而且我们两个那天晚上只吃了这个卷饼，真是怕了。送餐倒是挺快的，味道也还可以，但是拉肚子实在是受不了啊。。。,0,val,waimai_review
服务很到位，及时联系客户,1,val,waimai_review
价格不贵，肉也够足，要是再加点葱什么的提提味就更好了,1,train,waimai_review
点很多次了，都很好～～～,1,train,waimai_review
就是有点咸了，其他还好吧,1,test,waimai_review
盖饭好难吃…粥还可以,0,train,waimai_review
不好吃，还是他家米线地道,0,test,waimai_review
太慢了。挺好啊,1,train,waimai_review
10:10下订单付款完毕、要求11:30送到，商家来电说会晚点儿，将在11:50送到。但后来经过了无数电话催单，午餐最终在12:45才送到，已经上班了，没时间吃了，最失败的一次订餐，真是醉了……,0,train,waimai_review
非常喜欢味道不错，辛苦了！,1,train,waimai_review
煎饼味道一般，没觉得有多好，也许是期望值高了。,1,train,waimai_review
不值。没有20元的感觉,0,train,waimai_review
比较好，非常准时,1,train,waimai_review
连筷子都没放，菜很少,0,train,waimai_review
肘子拌饭竟然是辣的,1,val,waimai_review
汇源果汁怎搞是苦汁？其他还不错，肘子卷是小块肥肉与瘦肉吧！总体不错，推荐购买！！,1,train,waimai_review
速度快快快，饭菜热乎,1,test,waimai_review
很快。。卷饼味道一般但是很值。。。,1,test,waimai_review
粥又酸又辣不知道是不是坏掉了，料全部都是生的放在里面，而且不是百度送的，很慢。没有物流信息,0,train,waimai_review
牛肉、大肠稍微有点少。,1,train,waimai_review
送单很快，菜也不错赞,1,train,waimai_review
服务很好，准时送到，菜品也很好,1,test,waimai_review
所有菜品偏甜，但口感还不错，值得推荐,1,train,waimai_review
很不愉快的一次点餐,0,train,waimai_review
没拿吸管，对业务不熟悉,0,train,waimai_review
超级好吃的牛肉面，真的好吃,1,train,waimai_review
相当好！送餐快，一大盒子超好吃！,1,train,waimai_review
味道很不好，都凉了，饼都没有熟，肉也没有味道，跟在店里吃的差远了,0,train,waimai_review
送餐超级慢啊，味道很好,1,train,waimai_review
10点40点的立即，快一点才到,0,test,waimai_review
10点下的单，要求11:45送过来，结果12:45才送到，中间催单两次没反应，打400也打不通。快递小哥很朴实，12点多才拿到饭，然后风风火火爬步行梯到15层送过来，辛苦了，但餐厅做饭也太晚了吧！！！粥和肉卷味道都非常一般，等的快饿死了,0,train,waimai_review
太垃圾了，根本没给送货，还显示14点14完成订单，还不知道什么时候才能退款，太气愤了，百度客服也敷衍了事,0,val,waimai_review
今天这个送餐的让我太无语了，电话接通就喊“出来拿外卖”。我30秒不到走出去就没人了，一看外卖在楼道内垃圾桶上放着。永远不会再订这家了，太差劲！！！,0,train,waimai_review
12点47进的家门。52就赔50%这是掐着点来的吧。快递员给的理由是上一家忘送一样东西，所以要先给别人送。。。。这就可以给我们晚送。。。,0,train,waimai_review
"不错，常客了，肘子的好吃,送货也快",1,train,waimai_review
男同志有的吃不饱，女同志有的吃不了倒掉，建议调节一下，给备注多加米饭的多一些米饭。,0,train,waimai_review
大叔特别面善！饭食用料很好！,1,train,waimai_review
"送餐奇快啊,就是手撕包菜花椒多了点",1,train,waimai_review
味道很不错。一般饭量一个中份卷饼就够吃了。,1,train,waimai_review
不好吃，饼跟面皮似的，肉太干,0,train,waimai_review
"送个餐90分钟,呵呵,竟然送餐不知道坐电梯去B2,呵呵,我自己去拿的,呵呵,没心情吃,呵呵",0,train,waimai_review
送餐送的真他妈慢,0,train,waimai_review
买多了，肉夹馍没吃，好大一碗面,1,val,waimai_review
"点了三次了,很好喝,送的也很快",1,train,waimai_review
送货员送错了一份餐，也没有给发票,0,test,waimai_review
红烧牛肉套餐基本上都是土豆，一般，送餐时间那是个超慢啊,0,train,waimai_review
粉送來的時候已經「斷」完了，跟米飯一樣，唉，有些失望⋯,0,train,waimai_review
病人吃啊，挂面哈拉味，汤也腥。,0,val,waimai_review
送货很快哦,1,train,waimai_review
百度的服务还是很不错的，辣牛肉汤味道也不错，可惜送达的时间实在是太晚了，我都是冰冰凉吃的，唉，非常委屈,0,train,waimai_review
酸梅汤是小时候的味道,1,train,waimai_review
味道特别棒！,1,test,waimai_review
点了5串羊肉串，量少的可怜。和在店里吃的不一样,0,test,waimai_review
配料太多，味道一般,0,val,waimai_review
这次挺好的,1,train,waimai_review
"一直都挺满意的~,骑士也很棒~",1,val,waimai_review
花蛤里全是沙子,0,train,waimai_review
速度非常快，很好很好,1,val,waimai_review
菜没熟，蒜台、青椒没熟。好难吃。,0,train,waimai_review
味道一般，而且少到可怜。,0,test,waimai_review
好服务，就是习惯百度外卖的快速,1,train,waimai_review
已经不是第一次买了，这次是感受最差的一次，等了很长时间，咖啡到了还是撒了的，都快凉了，特殊要求也没看！感受极差！本来一颗星都不想给，可是不给星不能评价，所以给了一个星！,0,train,waimai_review
京酱肉丝卷刚做出来的好吃,1,train,waimai_review
太慢啦，八点半下的单，说是九点半送到。十点二十才送来。服了,0,train,waimai_review
"好评给百度的送餐小哥。,但是麻辣香锅实在是..反正以后不会再点了，特别少而且还不好吃！！",0,train,waimai_review
送餐快，味道可以。如果有满减就更好了。,1,train,waimai_review
我要的是大份蔬菜牛肉扮饭，送过来和同事中分的一样的饭盒，贵了那么多，但分量根本没多多少，太坑了，还有，我要的是牛肉，吃不出来牛肉味，也没有回民，否则让尝尝是不是牛肉。。不说了，也没办法上图，大家自己点一次就知道了，以后这个饭进入黑名单了～感觉太坑～,0,val,waimai_review
之前送的很快，今天不知道为什么特别慢，送餐的还不认识路，就在他家馆子门口……,0,train,waimai_review
从取餐到送到花的时间太长，关键只有两公里的路，送到面都不能吃了。,0,val,waimai_review
快递师傅很好，很负责！饭菜也还可以。就是鸡腿有点淡了！,1,train,waimai_review
便宜好吃特来推荐,1,train,waimai_review
态度好，人热情，没电梯爬楼送来的。,1,train,waimai_review
"好吃。速度快,哈哈",1,train,waimai_review
速度很快，就是他家菜量太小了,1,train,waimai_review
"十点就定了,怕中午人多,没想到24分钟就到了,送餐员态度特别好,大冷天的辛苦啦,湄州的菜很不错",1,val,waimai_review
"特别实惠,一个都吃不了,在线支付优惠大大的",1,train,waimai_review
好快，味道真的很棒，还不贵,1,train,waimai_review
超级大一个土豆丝卷饼！吃完晚上都不用吃饭啦！,1,train,waimai_review
非常的快、有温馨提示！,1,train,waimai_review
希望大卷的饼能厚一点～因为饼皮太薄内容太多了的话会包不住啊、而且感觉只在吃菜没有饼《,1,train,waimai_review
配送员说饭馆做错菜所以晚了，期间没人和我联系过,0,train,waimai_review
少一盒米饭，只送了三盒米饭，我要了四盒,1,train,waimai_review
送餐慢，超级超级难吃，一点味道都没有,0,train,waimai_review
味道一般，但是看着比较干净健康,0,test,waimai_review
就是有点小,1,val,waimai_review
很好，百度骑士师傅很好，很快速的送到，大赞,1,test,waimai_review
包子都不想说啥了,0,train,waimai_review
越来越小了。。。,0,val,waimai_review
总是很晚送到,0,train,waimai_review
非常好吃，包装很严密,1,train,waimai_review
还行，配菜改成包菜了，差评！！！,0,test,waimai_review
速度快，态度好,0,train,waimai_review
肘子太腻了,0,val,waimai_review
非常美味！！！！,1,train,waimai_review
"土豆粉的汤都没了⋯⋯⋯⋯都在袋子里哈哈哈,请下次注意哦～",1,train,waimai_review
下午都开始上班了，才送到手里，你说我吃还是不吃？！,0,train,waimai_review
12:21下单13:01到达！等了70分钟！！！怎么安排的送单？？,0,train,waimai_review
我订的是套餐，怎么只给我送单点的？,1,val,waimai_review
简直难吃，糖醋里脊做的最难吃的一家,0,train,waimai_review
味道还可以，就是量少…,0,train,waimai_review
"送餐时间还可以,不过菜品不对,！,我点的饭,送的是意大利面！,差评",0,train,waimai_review
送的快，下单没多久就到了,1,train,waimai_review
刚开始挺好吃，后面我发现鸡皮上还带毛，我就恶心了，真恶心了，前面吃下的啥，我就难受了，早知道就吃肉丝得了。,0,train,waimai_review
"太慢了,那么近要一个小时才送来",0,train,waimai_review
锅仔酸菜炖腔骨怎么没见酸菜啊？只有青笋和腔骨，青笋也不是酸的。,1,train,waimai_review
眉洲的除了有些辣以外还是很好吃的,1,train,waimai_review
"备注都说了不吃猪肉，包菜卷粉丝里面有肉末为什么不说呢？浪费了,根本吃不了",0,val,waimai_review
千万别吃这个菜，真不值这个钱，血和泪的教训,0,test,waimai_review
为都是肥肉！,0,train,waimai_review
"三个菜给俩筷子,怎么吃啊,二百五",0,train,waimai_review
好吃好吃，有好吃又便宜，爱你家的卷饼，而且纸袋很高大上哦！,1,test,waimai_review
服务态度很好，服务态度很好,1,train,waimai_review
一包番茄酱都没有,0,train,waimai_review
外卖速度太慢，由店家自己送的，而非通过百度外卖。送到的时候煎饼都凉了，而且也疲塌了，耗时90分钟，该店距离我家不到1公里，送餐速度慢成这样。也吃不出煎饼有多好吃。也就是百度卖外的活动还算优惠，其他没什么好的。以后不再买了。,0,train,waimai_review
"差评！！！,送餐巨慢，味道很差，卷饼太厚，部分还没有熟，里面的肉根本没味道，酱很少。强烈推荐不吃！,南瓜粥也差，粥跟南瓜汁基本是分开的，对就是南瓜子泡在白粥的感觉，难吃。",0,val,waimai_review
昨天少给我送一个肉夹馍，9块钱没了,0,train,waimai_review
在于我们朝着目标的重要指示的方向,0,train,waimai_review
不好，看不到图片定不出想吃的那种烤翅,0,train,waimai_review
"定位出了点问题超出了配送范围,但是快递人员还是耐心问路给送了,好评",1,train,waimai_review
我觉得量很少，不怎么好吃！,0,train,waimai_review
"时间太长了。,餐到后都要凉了",0,val,waimai_review
还行，不错，快递也非常的快,1,train,waimai_review
量足，好吃，送餐也快,1,train,waimai_review
不错，第二次吃了,1,train,waimai_review
很好吃的煎饼,1,train,waimai_review
好吃，准时,1,val,waimai_review
"配送员辛苦啦,服务很好",1,train,waimai_review
点少了，没吃饱，哈哈！不错！,1,train,waimai_review
难吃到无以复加，以后都会绕道，全是洋葱很少肉，太过分了吧,0,train,waimai_review
整体不错，只是速度慢了一些，土豆卷略清淡,1,train,waimai_review
包装好，味道也不错，就是粥有点凉，但卷饼太好吃了！,1,train,waimai_review
挺好滴，外卖师傅很可爱：）,1,test,waimai_review
"等了一个半钟头,垃圾",0,train,waimai_review
晚了快一个小时，太过分了吧,0,train,waimai_review
味道还行，锡纸包着，还能加热。皮蛋瘦肉粥做的很好比嘉和一品好吃。包装很精致。还有一次性手套，很用心了。百度外卖不能传照片。。。,1,train,waimai_review
"哎，过了12点订送的就很慢了。。。差点把我饿死。。。不过看在送饭的是个妹子的份上还是好评吧-,-。。。",1,val,waimai_review
谢谢送餐师傅，饭菜也比较可口。。。,1,val,waimai_review
对于不吃鸡皮和鸡骨头的人，这款真不适合,0,train,waimai_review
挺不错的，加油吧，我,1,val,waimai_review
特别好。味道也好，送餐很快。,1,train,waimai_review
大冷天辛苦快递大哥了。,1,val,waimai_review
"关东煮太尼玛的难吃的,不是给人吃的，,我艹他们大爷，坑人啊，艹,！！！,水煮鱼饭挺好吃的！！！",0,train,waimai_review
商家真的很在意备注留言，米饭给的很多，不要辣椒一点辣椒都没放。小黄鱼也没给炸干。就是觉得这次油不太好,1,train,waimai_review
老公说太好吃了,1,train,waimai_review
外卖小哥送的很及时，服务态度很好。给个赞！,1,train,waimai_review
很好，很快，稻香村的东西就是好，百度骑士也很快很棒……,1,train,waimai_review
都没送怎么就叫订单完成了？,0,val,waimai_review
"没有满减,不定了哼哼哼",1,test,waimai_review
师傅很辛苦啊，找了一个小时才找到地儿，结果已经到下午了，吃不了了。辛苦师傅了,1,train,waimai_review
难吃到爆！这家店的菜品完全有失牛炖的水准，如果由于地址的限制只能在这家点餐，那么将义无反顾放弃牛炖！,0,train,waimai_review
没有满减！,0,train,waimai_review
"菜品味道好,配送员态度好",1,train,waimai_review
两个小时，也是醉了,0,train,waimai_review
虽然送晚了，但是商家的太度还是可以的,0,train,waimai_review
比较远，不过还可以了,1,train,waimai_review
配送速度有点慢,0,train,waimai_review
速度快，态度好，不错不错。,1,train,waimai_review
满意，不错,1,train,waimai_review
"听闻不错,亲自品尝,面的味道确实可以",1,train,waimai_review
很好，也很快不错,1,train,waimai_review
辣五花石锅拌饭一般，韩式㳂菜汤還可以,0,train,waimai_review
送餐很快，卷饼里面感觉再多点酱汁比较好,1,train,waimai_review
特别实在，实惠，量大，良心餐厅。味道也不错,1,train,waimai_review
勺子筷子都没给～让我用手抓着吃啊,0,train,waimai_review
还不错！这次点的是饭，没有立减的话，那就不值二十元这个价！,1,val,waimai_review
分量够，味道可以，送一次性手套和餐巾纸,1,train,waimai_review
说得再好也是假的，尝了就知道了,1,test,waimai_review
味道不错，外卖小哥速度快，态度好,1,train,waimai_review
不给筷子，咸菜难道要用手抓着吃……,1,train,waimai_review
"下着雨,送餐很及时,孙师傅很认真,敬业,非常好,！",1,train,waimai_review
外卖小哥很可爱。饭少。zz,1,train,waimai_review
味道还行，就是送餐太慢了……,0,train,waimai_review
不说自己送的慢，闲我下去的慢，三电话，我能不着急去取餐吗？送餐人员太少了。卷饼一般般，谈不上多好吃。吃完愣是没吃饱，感觉像早餐。,0,val,waimai_review
要是菜再多些就更好了,1,test,waimai_review
咬不动，给的肉还是挺多的，都是肥肉，再也不订了额,0,train,waimai_review
"根本没减单啊,没有优惠啊",0,train,waimai_review
端午节还送粽子。业界良心啊！很棒,1,train,waimai_review
红油抄手贵，但味道确实不错,1,train,waimai_review
"送过来的时候最底下的粥都压扁了,全洒了,送餐员也不看一眼,一坨就给我了,无力吐槽",0,train,waimai_review
晚了半个小时，饭都凉了,0,val,waimai_review
不错，菜品选择再多一些就好了,1,test,waimai_review
"晚了一小时,要求赔偿,给我回电",0,train,waimai_review
骑着毛驴来送餐的，神一样的速度！！！！,1,train,waimai_review
"真的醉了,鸡丝凉面好几块生的不说还咬不动,面巨硬,基本没吃就扔了,皮蛋瘦肉粥特咸,我真是醉醉的",0,train,waimai_review
非常满意！量足味儿好！,1,test,waimai_review
n南瓜粥不够甜，卷饼很好吃，饮料有点小，包装很干净，卫生不错，送餐准时,1,train,waimai_review
太慢了，送了90分钟。,0,train,waimai_review
"送的太慢了,到了都已经完全凉了",0,train,waimai_review
说好的黄瓜呢，里面是青椒,1,val,waimai_review
太好了！！！,1,train,waimai_review
送外卖的啥态度？打电话五分钟下楼拿他就走了，然后再打说让我再等十分钟,0,train,waimai_review
感谢送餐小兄弟，几年前天天在他家吃炒面现在还是这个味，量足很好吃很满意，祝店生意兴隆,1,test,waimai_review
配送速度很快，服务态度很好,1,train,waimai_review
很快就送来了，棒棒哒，满意。,1,train,waimai_review
第一次吃！很不错！,1,train,waimai_review
