text,label,split,domain
两个星期零两天零5个小时没打球 感觉全无啊 [抓狂]为啥这个运动不能像骑自行车一样 学会了就忘不了呢。。[思考],0,val,weibo_social
[汗]这个可玩不了，心脏吓出毛病来。//: 户外爹妈必练之技能[哈哈],1,unlabeled,weibo_social
完了完了，俺今天要赔死了。。。俺申请分期付款。。。[衰]//: 欢迎交流，蒋文请喝咖啡[偷笑],0,unlabeled,weibo_social
这球。。看得有点儿郁闷。[晕][晕],0,unlabeled,weibo_social
怀念[泪]//: //: //: 。,0,test,weibo_social
一战接一战[哈哈],1,unlabeled,weibo_social
发现最近的生活好忙好忙！搬家，买家具，考试，还有工作上疯狂三月的活动！！！！求分身！我的驾照何时才能学啊？？？？[衰],0,test,weibo_social
尕2??踏伦敦大街，有点犀利哥[嘻嘻],1,test,weibo_social
大家早安~要健康生活[爱你],1,train,weibo_social
杜蕾斯官方微薄还行//：[衰],0,unlabeled,weibo_social
洗洗睡了，想到起明天要改PPT要汇报我就紧张得要命！！[悲伤][悲伤],0,unlabeled,weibo_social
桥脆脆[衰] //:介个应该不是豆腐渣工程或者豆腐脑工程，不知道能不能算上豆浆工程//: 哎呀我去。。。//:因货车超载导致桥梁坍塌，能再不要脸点么 //:上午发博就估计要找这原因，不要脸！ //:让我们一起大声说:不要脸！！,0,test,weibo_social
今天干吗呢？已经被两波人约了，还是想在家里宅着，懒的结果就是上周末没打扫卫生，这周末有的干了[泪]，算了，先睡觉吧[偷笑],0,unlabeled,weibo_social
[围观]//: 丁大姐当时木有考虑通货膨胀。。。[泪]//:省部级才五百万，太小瞧领导啦//: 差远了！→_→//:500?不?。,0,val,weibo_social
回复:[抓狂]不许你拿我逗乐！！！！ //:回复:多像你啊,0,unlabeled,weibo_social
“每天，来自世界各地的游戏用户们在这款手机游戏上花去的时间总计达2亿分钟??相当于16年。迄今为止，被“小鸟”砸死的绿猪已多达3万亿头。数以万计的琐碎时间，就在一次次投掷间被“谋杀”了。”时间的确就介么被谋杀了～[衰],0,unlabeled,weibo_social
这个营销手段很别致呀，哈哈哈。//：有人问我买多少书可以赠我[抓狂] //：哈哈哈，该整个正儿八经的帖子推广一下，哈哈。[偷笑] //:回复:没有预定，绝不出货！ //:[委屈] 咋还没人要我 //：转发不为别的，就为照片中的美女帅帅尽快找到主，哈哈。,0,unlabeled,weibo_social
//:云南彝族5岁女孩张鸿娜意外掉入开水锅，凭着超凡毅力爬出自救，烫伤严重[泪]现在昆医附二院住院治疗，如若治疗顺利，预计仍有2万缺口。儿慈会9958透明平台捐款通道：,0,unlabeled,weibo_social
"【销声匿迹的上海经典早餐米饭饼】童年的回忆,早饭的经典.现在似乎很少见到了,偶尔买到还是记忆中的美味.喜欢焦底那面,趁着热气咬一口,淡淡的酒香弥漫在舌间，再加根油条，可称完美组合了.煎饼果子什么的都弱爆了!好怀念你啊!你在哪里[爱你]",1,unlabeled,weibo_social
去你妈的阴阳怪气[怒][怒][怒]什么是“可怕且毫无意义”？？你意思是还有一类是“可怕且很有意义”吗？？,0,test,weibo_social
雷死我了[衰],0,unlabeled,weibo_social
回复-西安:我去过大唐 //-西安:此地离我家只有2公里![哈哈],1,unlabeled,weibo_social
[悲伤] //:[good],0,unlabeled,weibo_social
[泪][泪][泪] //: 他忘记了一切，但从未忘记爱你。欠父母的恩情，永远报答不完，也许只有将爱，一代代往下传！祝天下父母身体健康，幸福快乐！,0,test,weibo_social
“福寿康宁”摩崖四字诞生于明朝。在武当山南岩宫皇经堂下的峭壁之上，雕刻着“福寿康宁”四个醒目的朱红大字，每字高均为230厘米，宽160厘米。速速的去拍照去，福寿康宁哦！[可爱][兔子][moc转发],1,unlabeled,weibo_social
回复:死亡就在脚下，其实这是一种享受[嘻嘻] //:当年看了长空栈道。。。去那不是找虐吗[泪] //-晨:回复:额，这是小儿科，你看看鹞子翻身和长空栈道…[哈哈] //:看了照片，就不敢上去了 //-晨:三个字形容华山：峻，险，美,0,unlabeled,weibo_social
你不行，就下去，有行的[嘻嘻] 只是你没发现自己能行[嘻嘻],1,unlabeled,weibo_social
呃~ //://: 谁家姑娘？真靓[哈哈],1,unlabeled,weibo_social
"满身尘埃。早安,悉尼。[泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪]",0,test,weibo_social
[偷笑]//: 我艹，这个司机赶紧跑路吧[抓狂][晕]//:[衰],0,unlabeled,weibo_social
回复:[衰]连“小波”都没有.. //:看到多看的弹出广告“一大波免费杂志”，赶紧去下，你妹，找了半天哪有任何“大波”的杂志，骗人！ //:只此一天，要收赶紧！,0,unlabeled,weibo_social
嘿嘿嘿嘿[爱你][爱你][爱你]三八前系列学习帖[酷][酷][酷]蕾女～就是这么妖孽[太开心],1,unlabeled,weibo_social
亲！都说谈钱伤感情，这换季也太伤感情了吧！！！[泪]还怎么过冬啊~~~,0,unlabeled,weibo_social
最好的年华，遇见的或许并不是最好的[泪],0,val,weibo_social
回复:身高不到1.2米应该可以的吧~[偷笑] //:周末才回家，还能赶得上么？[泪]俺20了，能给儿童价不？ //:回复-杰521:有儿童价 //-杰521:有没有学生价 //:回复@?美美:感谢您的认可！欢迎常来,0,test,weibo_social
必须毙了[怒] 给孩子祭司用[蜡烛] //:mlgb //:今天是孩子们的祭日[蜡烛] 。转发就是追凶！,0,unlabeled,weibo_social
[兔子][熊猫][嘻嘻],1,unlabeled,weibo_social
上星期天还好好的。在送我们回长沙、对孙儿说“要经常打电话来，奶奶想你“时是流着泪的。当时心里就有不好的预感。母亲，你是要以病倒的方式，让你即将又要北上求学的孙儿再来看你一次吗？病床上的母亲，你似乎从未年轻过，似乎你的一生就是为了儿孙，而让坚忍、要强的自己在今天苍老而无助！[泪][泪],0,unlabeled,weibo_social
泰坦尼克电影院现场求婚今日抽空与十多年前的同学，如今的老婆一同重温当年看泰坦尼克的情景。所不一样的是多了一个儿子！还有不同的就是电影结束时有人现场求婚，引来全场尖叫欢呼！祝福有爱的人！[亲亲],1,train,weibo_social
从小就不喜欢过生日，总觉得过生日是一件害人害己的坏事！最主要的是不希望看到蛋糕上越来越多的蜡烛。。。现在蛋糕必须买大的！要不都插不下20+根蜡烛[泪]还能孩子多久？,0,unlabeled,weibo_social
脚要断了[泪][泪]听到青峰的声音就啥米都忘记了[泪]跳的high啊！！现在坐地铁上每个脚趾头都疼啊！！尼玛为了高于人群看到青峰，我穿着7，8cm的高跟鞋站了7个小时蹦啊！！[泪][泪][泪]还被一群疯子推过来跳过去踩了N脚！[泪][泪],0,test,weibo_social
调侃...[围观] //:[晕] //:? //:中国运动员苦啊//:【奥运冠军罗切特老妈:我儿子只搞一夜情 他没时间谈恋爱】,0,unlabeled,weibo_social
为什么现在这么笨！去年能轻易做到的有点技术含量事情！今年却连入门都很难！以前不是很会自学么！现在肿么这样，笨的像是智障了一样！为什么突然变得这么笨啊！啊！啊！[泪][泪][泪][泪][泪],0,train,weibo_social
回复:[泪]//://:聪明的小胖纸 //:笑shi了[哈哈][哈哈],0,unlabeled,weibo_social
[哈哈] //:这个可以有哈哈,1,unlabeled,weibo_social
手臂受伤了，疼[泪]，烦[抓狂],0,val,weibo_social
尼玛我又没抢到！[泪] //:陈道明何冰主演的话剧《喜剧的忧伤》票已售罄。人气太火爆了！！[鼓掌][鼓掌],0,unlabeled,weibo_social
才知道地球周长差不多才四万公里，这几年我飞了二十四万公里，已经绕地球六圈了?[泪][酷],0,train,weibo_social
[哈哈]??具??效果呢[威武],1,unlabeled,weibo_social
回复:我错了。亲爱的。我等着可疼定地方啊 //:[泪]不见叶子约会我 //:回复:你定。下周可以嘛？ //:姐啥时带我去啊[委屈] //:回复:哈哈。太巧了也。吃的开心就好啊！证明偶没推荐错啊,0,unlabeled,weibo_social
什么是mo jo?是mobile joumalist的缩写，是具有文字 图片 声音 视频报道技能全能的全媒体记者。为应对网络媒体时代，国外多家平面媒体已经开始培养并使用mo jo。有些指导意义～图为一位mo jo配备的基础装备[嘻嘻]。,1,unlabeled,weibo_social
今天在皇冠假日参加西南地区的FHC展，淘了很多好货啊！[嘻嘻][嘻嘻][嘻嘻],1,test,weibo_social
当听见一辉喊弟弟的时候，就。。[晕]//:小时候还没有漫画版进来。。看贴画一直认为他是女的。。。看了漫画和动画后破灭了。。 //: 小时候觉得只有阿瞬一个女的，其他人怎么分//: 真爱！+1 //:,0,test,weibo_social
我也爱丽江，我也90后，1890[泪],0,unlabeled,weibo_social
枫糖酱烤肋排[花心] 的诱人产品越来越多啦！再想想那些无限供应的甜品、饮料和沙拉[鼓掌],1,unlabeled,weibo_social
本次学车圆满结束，总结路考。要想过就要装孙子[衰][酷][萌][浮云],0,unlabeled,weibo_social
吃狗肉的人，长点心吧！！！[泪],0,unlabeled,weibo_social
[鼓掌]摆谱//: 针对千差万别的个体，面对错综复杂的时代，怎么说，说什么，保持底线之上，恐怕难有一成之规。新闻本无学，非得批评人家怎么怎么，非得赋予一个大时代的意义，未免居高临下大尾巴狼了。另，凤凰某位知性女主持我还是见识过的，可真没那么好。 详情:,1,unlabeled,weibo_social
大姐，我起码胖了5斤啊。 //:我读出了太多内容！ //: [浮云][浮云][照相机][照相机][帅][帅][鼓掌][鼓掌][汽车][汽车][太开心][太开心][猪头][猪头],1,unlabeled,weibo_social
比如唠叨与琐碎这头发搞得我快崩溃了！！！！火大！！[抓狂][抓狂][抓狂]只美好了两天啊！！！两天啊！！！！@?薇琪 你走了 我头发就不黑了！！！！不再是那么美好的状态了！！！才两天啊！！！,0,train,weibo_social
//: 没这图您说的话没效果[嘻嘻]//: 我的说话，配这种图，叫我情何以堪呀[泪],0,unlabeled,weibo_social
假装被偷拍没有成功做到…[晕],0,unlabeled,weibo_social
可言可语昨天晚饭时，可可说：妈妈，只有爷爷是最爱我的。虽惊讶但好像也意料之中，我问：难道妈妈不爱你吗？可可答：爷爷从来都不会骂我，但是你会。[泪][挖鼻屎],0,test,weibo_social
中秋节快乐！ //: 一组创意月亮照，提前预祝大家中秋快乐。[爱你],1,unlabeled,weibo_social
大家胃口都好//:鬼老、还吊我们胃口的说呢[悲伤]//:好，你也好,0,test,weibo_social
笑贫不笑娼，这种思想，毁人！//: //: //: //:[怒][怒][怒] //:借用一个还没当官的小头头的话：“我身边年轻漂亮的很多，想搞点儿婚外情还不容易。”这年头，当官的……[嘘]//:这怎么话儿说的？没有情妇就当不了官吗？ [怒]//,0,test,weibo_social
很想动一句粗口是不是强劲你老母比强奸你女儿的危害也会小一点[怒],0,train,weibo_social
//-说画: //: [怒] //://://:[蜡烛]//: [怒骂]//: 独裁者一定是杀人犯和大骗子！[怒骂]//: CCTV开始沉默了。//: 唉。,0,unlabeled,weibo_social
大家都一天感冒吗？//: 同感冒！[衰],0,unlabeled,weibo_social
才到家，我姨周一回宁了，我木有现成晚饭吃了[泪]。 你姐夫让我跟你商量下，让你娘一个月呆南京一个月呆北京!,0,unlabeled,weibo_social
我下载了高德地图，因为最近有点儿找不着北 [抓狂][抓狂] 分享来自安卓市场:[ 高德地图(免费语音导航) ] 我在:,0,unlabeled,weibo_social
谢咯 做做 //:笑年的永远18岁阿[蛋糕][蛋糕][哈哈],1,unlabeled,weibo_social
OMG！[泪] //：[泪] 这是怎么了？高速上的汽车、铁轨上的动车? 连游泳池都不安全了。[泪] //：动车脱轨现场图片：浙江生死时速！求更详细真相！,0,unlabeled,weibo_social
为了证明螃蟹的听觉在腿上，一砖家捉了只螃蟹并冲它大吼，螃蟹很快就跑。然后捉回来再冲它吼，螃蟹又跑了。最后砖家把螃蟹的腿都切了，又对着螃蟹大吼。螃蟹果然一动不动……实验证明砖家的判断是正确的，螃蟹的听觉确实在腿上。。[抓狂]新华微博,0,unlabeled,weibo_social
真不是 发帖开玩笑， 昨儿个真儿真儿在我课上睡着了，上课的其它筒子可以作证。这么多年来还从没有一个人在我的课上睡着过，让别人听见能把人讲睡了你说我这课得有多枯燥无味啊？也是我了，但凡换个课堂其它自尊心强的老师，今天没准儿??也就不在了[泪],0,unlabeled,weibo_social
就钓鱼岛这点破事，搞的我一宿怪梦连连――梦见自己身着军绿大衣，开着11路沿铁路线一路向前。一路上全是法西斯小日本侵略后留下的斑斑血迹。不知道走了多远，居然遇到了左权和彭德怀，于是我将现世小日本的种种侵略行径逐一汇报。。[晕]看来我真特么多余，咸吃萝卜淡操心！[鄙视][鄙视][鄙视],0,unlabeled,weibo_social
登峰一出，谁与争峰！//：[衰] //：//：郭美美妈妈 来了。,0,unlabeled,weibo_social
扩散//: [怒]//: [生病] 如果你家有以下药品，请停止使用！！！求扩散,0,test,weibo_social
//:这么牛的贴，必须诚转！！！[太开心],1,unlabeled,weibo_social
近距离的肉搏真的是很刺激，今天是彻底开眼了[抓狂][哈哈][威武]加油啦！！,0,val,weibo_social
Nicholas Kibuchi，刺激我，得瑟是吧！跟我?是吧！某年某月某天等我攒够了假期攒够了money我也去Dubai。[抓狂],0,unlabeled,weibo_social
脖子扭了~悲催[哼][怒][愤怒],0,unlabeled,weibo_social
哈哈哈[给力]这个太给力了！[哈哈][哈哈][哈哈] 想念我的闪闪079[泪]好好照顾它噢！,0,unlabeled,weibo_social
消耗元气[泪] //-zz: 消耗元气！[抓狂] //:,0,unlabeled,weibo_social
这个也出炉啦，新鲜的一期[嘻嘻][发红包],1,unlabeled,weibo_social
让我再思考下，还有沙溪古镇，还有..你能补充一下吗[抓狂],0,train,weibo_social
收拾衣橱，看到当年答辩时的衣服，彼时彼景，记忆犹深。如今已是师生天涯永隔。[泪],0,unlabeled,weibo_social
这目标直接对准阿里，一去就开始挖这边的人。做人要厚道啊！[哈哈],1,unlabeled,weibo_social
呃，这个没我危险吗，[晕]//:最近最爱的动作,0,unlabeled,weibo_social
//-咖啡大佬老冯: 回复:[哈哈][哈哈][哈哈]//:第一次做时豆蔻放多了，那味道。。直接给跪了[泪],1,unlabeled,weibo_social
回复?:我已?哭了。[泪] //?:有我在呢，包场！不同意就哭！ //:没位！[酷] //:到店出示此照片就打折[酷]能预留座位吗[偷笑] //: ?,0,unlabeled,weibo_social
收工，在电梯里傻站半天，突然进来一姑娘，问我去几楼，才发现忘记按楼层，伸手按了8却怎么都不亮，那姑娘盯我半天，说，这就是8楼啊难道你不是要去1楼么？额。。。我可能是困了[晕][害羞][汗],0,unlabeled,weibo_social
想吃宋记烤鸭，可我妈说有禽流感[泪],0,unlabeled,weibo_social
在家就可以吃到正宗的四川火锅//: 这个好这个号[爱你][馋嘴][馋嘴][馋嘴],1,train,weibo_social
看着好原始啊，好吃不[嘻嘻],1,train,weibo_social
还有[哈哈],1,unlabeled,weibo_social
从早上到现在一直对着电脑各种写，写，写！不行了，要换换脑子。[抓狂]出门，买菜去，准备做蔬菜沙拉！[抱抱],1,unlabeled,weibo_social
回复:高原反应，偶尔放屁，不臭[酷]出?正常[哈哈] //:天儿哥，吃得拉肚子没得。。,1,train,weibo_social
闭上眼看 十六岁的夕阳，美得像我们一样，边走边唱 天真浪漫勇敢，以为能走到远方。。我们曾瘦过，想到就心酸。。。[伤心][伤心][伤心],0,unlabeled,weibo_social
有男款的吗？[哈哈][哈哈][哈哈],1,unlabeled,weibo_social
瓦伦西亚话就是有点山东口音[挖鼻屎]//: [话筒]翻译如下：纳达尔说：费雷尔这家伙在睡觉，我们拿舒缓泡沫去捉弄捉弄他[偷笑]。费雷尔醒了大叫：[抓狂]CABRON混球，你对俺干了啥？你个小兔崽子，你给俺这喷的是啥玩意儿[黑线]？,0,test,weibo_social
旅途趣闻【堆雪人也能赚钱？ 半天赚上千元 [吃惊] 】昨日，成都市龙泉驿区，许多游客车上都堆了个雪娃娃下山。当日，受寒流影响，成都龙泉山上飘起中雪，当地村民纷纷堆做雪娃娃，卖给过往的游客，一个雪娃娃卖价20-30元。这是什么节奏！快下雪啊，我要去堆雪人赚钱啊~[太开心],1,unlabeled,weibo_social
[太阳][咖啡] //:我第一倒霉呀??? //:?力山大吖！[失望][失望][委屈],0,unlabeled,weibo_social
回复-刘晓鹏:能打动味蕾的美食都会让人有幸福感，幸福的笑容自然源于内心！[嘻嘻][嘻嘻] //-刘晓鹏:主要是代言人真的是发自肺腑的笑啊[哈哈] //:刘老师的眼神真好！[哈哈][哈哈][嘘][嘘],1,val,weibo_social
诶，突然想起了太原早早的麻辣烫，好神奇！[抓狂]不知道还有木有…[钱],0,test,weibo_social
畜生，变态，这种人不得好死 //:我T M艹 你 妈 的 虐狗 B！//: //: 没人管吗？//: [抓狂]疯子,0,train,weibo_social
[泪]去shi~~//: 哈哈！还我HHP！//: 回复:[衰]还好。。。 //:欢迎，那么晚还不休息啊，辛苦啦,0,unlabeled,weibo_social
出去玩就要住好的 //@?卟?Miranda: [威武][威武][围观][围观]//:[太开心]发布磕了三个多小时，出动了三个技术大神各种修改，QA陪着各种测~不错不错，完美上线才是王道,1,val,weibo_social
是忍耐还是行动？我们从娃娃开始抓爱国主义教育，可是，在有关国家主权的关键问题上，还不如香港同胞的爱国热情。普京说，领土问题，寸土必争，没有谈判，只有战争。 //:日本也要干涉中国内政？ //: //:[怒][怒][怒] //:,0,unlabeled,weibo_social
上海真是阳光明媚出奇的美，往年这个时候就是阴天下雨冷的要命，这次人品爆发[哈哈][哈哈],1,val,weibo_social
你是外星人 什?都有效~~[嘻嘻]//?JPM_J: ?真的很有效！阿?！,1,test,weibo_social
吃遍世界【一个吃货的全球欲望手册[花心] 】你有列出过欲望清单，再一个一个划掉的吗？[嘻嘻] 简直了！这是每个吃货的终极梦想有木有哇~[抓狂],0,test,weibo_social
嘻嘻嘻！//--张磊: //:[衰],0,unlabeled,weibo_social
后厨说蛋炒饭没鸡蛋了，我自告奋勇去买，然后就这样了…[泪],0,unlabeled,weibo_social
哥忙得一下午就在对着电脑敲，对面的居然还闲得斗地主[怒]，工资月月还比我高，实在是想不通，真是同人不同命吗？晚上回去继续奋战[衰],0,val,weibo_social
兄弟们辛苦了[悲伤]//: 你的兄弟们在这[哈哈],0,val,weibo_social
累死人啦...又一堆...谁谁谁的！！！[晕][晕][晕] 我在:,0,val,weibo_social
「今夜」年? ?透?? ??大家全力配合我???的?? 很?超美 [good][good][good][爱你][爱你][爱你],1,unlabeled,weibo_social
新车驾到[哈哈],1,unlabeled,weibo_social
尼玛今天节目录制坑死我，孙德江总说成孙德昌，王德春总说成王德佩，两个错误的名字一个是同事一个是老领导，我都有点恍惚了[晕],0,unlabeled,weibo_social
臣请从龙~~~[衰],0,val,weibo_social
表叔[衰][衰][衰]//: 年前最后火一把，火完了回家过年，哈哈,0,unlabeled,weibo_social
我想起了几年前的鸿毛饺子！真好 //:[泪] 真美好 真高兴,0,unlabeled,weibo_social
你就别吹了！[抓狂][猪头][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈]//:我要拒绝美食诱惑，将减肥进行到底[奥特曼][闭嘴],0,val,weibo_social
太感人！//:感动哭了……//: [泪]//:QAQ //:[泪流满面]这才是真正的贩卖梦想！！//: 突然领悟到迪士尼的感人之处了大概就是去过一次就还想再去之类的？ //://: 这个好感动,0,unlabeled,weibo_social
这样的才是好样的[good]//: [怒]//: 是的，我也看到老牛发的联通断网的微博的，怎么这么大差距呢。。//: 说自十点二十五分，网络彻底不通，怀疑是联通防止我直播，断了我的网线。,0,train,weibo_social
哈尼尼，正式生日快乐！！越来越美丽，迷人！[蛋糕][礼物][爱你]晚安！,1,test,weibo_social
[哈哈][哈哈][哈哈] //:[哈哈],1,unlabeled,weibo_social
再看一眼威尼斯，回到了陆地，上岸后看到一位女士t-shirt上写着“never never never never land”，那是我想说的[泪] 今天租车很快，终于租到GPS! Thank god! 不会看地图的我终于不用一路紧盯iphone给某人指路，某人也终于松了一口气因为GPS说的比我清楚。又上路了！,0,unlabeled,weibo_social
那买了就是人家成功了嘛，谁还管你烧不烧呢？ 宁大爷这是肿么滴了？ //?作?丶而已:[泪][泪]?了祖?[泪] //-HTZ: //:！一个月不看，立帖为誓 //:钓鱼岛是我们的。。我们要抵制日本AV。。。。,0,unlabeled,weibo_social
是动着我哪跟神经了么？这几天为什么无缘无故的就笑？扯的伤口都疼[晕],0,test,weibo_social
同感谢 和，新简网在做最后的调整，稍后就会结束alpha进入beta，走过路过不要错过！[哈哈] //: 谢谢本文作者 ，对这整个事情理解很深刻写得很到位，是典型客观收敛型作者。可是 -- 他居然还在学校就读，当真后生可畏呀,1,unlabeled,weibo_social
希望每个流浪的小动物身边都有个胖纸可以相互取暖[泪],0,unlabeled,weibo_social
回复:邀请你们人了，他们怕你再拿大奖隐瞒未报吧，西西[偷笑]，哪天我补请你[心] //:今年没邀请我[泪] //-精品购物指南:回复:是我错了，应该叫姐姐一起来的[汗]在这一起边吃边聊多好[可爱],0,unlabeled,weibo_social
娃去考试了，早上就喝点米汤，还在发着烧。很心疼[泪][泪],0,unlabeled,weibo_social
[哈哈]明明是第22下。,1,unlabeled,weibo_social
【超级笑星 开心一刻】[笑哈哈][笑哈哈][笑哈哈]老师您果然是考古学出身~《超级笑星》可以多一位学术派选手[哈哈]~,1,unlabeled,weibo_social
艺龙丽江客栈不靠谱阿… //:几十元的多了去了！[哈哈] //:丽江酒店团购大全，需要的同学请速速拿走。,1,unlabeled,weibo_social
回复:东门？真羡慕！特喜欢夏天光脚在晒热的丹陛桥上走，舒服！//:[嘻嘻]是的。//:回复:尤其在这雾霾天儿，格外思念江南 //:舒服,1,unlabeled,weibo_social
可可成长可可叫可爸一起切蛋糕，可爸磨磨蹭蹭的，最后可可说:那你不要过来了哈，我刚好也只有两个盘子。[哈哈]闺女，你够伤人的哈。然后可可开始许愿:我想要好多好多零食，好多好多玩具，好多好多钱……[偷笑],1,unlabeled,weibo_social
//: //:这个世界很温暖。//: 感动！为送衣人，为这老汉！[泪]//: 我咋看着就想哭呢？寒士之寒令人寒心，善人之善令人心暖。//: //: 真好。//: 写得好，难得不酸，实在，有心。//: //:真有才[手套],0,test,weibo_social
【奥兰多布鲁姆惊传是同志 因出柜而离婚[衰]】人干事？我伙呆！据香港媒体报道，其实当奥兰多布鲁姆证实和超模老婆米兰达可儿离婚之际，美国就有八卦言之凿凿，他是因为跟米兰达坦承是同志，才导致两人离婚，也因此在宣告分手之後，这对离异夫妻能毫不避嫌，大晒恩爱。,0,val,weibo_social
这个～[怒骂],0,unlabeled,weibo_social
我检举：台湾和南韩走私严重！ //://:[吃惊]//:[衰][哈哈]?物都沉到海里了 //: 骗子怎么圆谎,0,unlabeled,weibo_social
昨天应该玩这个。。。强项中的强项啊！比喊数抱在一起要合适啊，尤其是只有一个男生，太尴尬了，差点掉到后台。。。[衰] ?Wing 是 安排的吧，明明手里拿着一堆卡片，偷梁换柱[右哼哼],0,unlabeled,weibo_social
饿了~[抓狂],0,test,weibo_social
回复:您的鼓励也打动了小编柔弱的心，我们会继续努力[泪] //:72家房客用一颗平常心来对待每一个活动，以一份真诚来打动小编的内心。或许我不是最幸运的那个粉丝，但我一定是最用心的哦！在此祝福小编工作顺利，我会一直支持你们的活动的~！ 地址：,0,test,weibo_social
演唱会圆满结束~~[唱歌] [围观] [礼花] 站了6个小时，又累又饿又困~~[可怜] [困] [泪] 躲开主办方的庆功宴，回到住处已经是新一天的开始了~~天亮飞贵州，预祝此行顺利吧~~[飞机],0,unlabeled,weibo_social
这才是值得赞叹和佩服的行为。我也考虑下要不要在自己的社区里号召下，从不相往来的高楼社区邻居们可能需要这样的平台[思考] //:[赞] [心] [泪],0,unlabeled,weibo_social
[围观][威武] //:[鼓掌][鼓掌]//:请扩散…,1,unlabeled,weibo_social
中午可以睡觉了……[泪][泪][泪][睡觉],0,unlabeled,weibo_social
"谭迁的旅行世界微直播:终于搭上桂林--深圳k950次列车。。明天早上到深圳，卧中铺249元。。。可惜金卧不藏娇。。。广西柳州,河池,阳朔,桂林的双节旅行结束，大家吃好喝好玩好。。[嘻嘻]旅行 我在桂林火车站",1,unlabeled,weibo_social
*2认同[哈哈]//: [good]个蛋糕非常好吃！[嘻嘻]！,1,val,weibo_social
血尿酸正常值应该200多到400多，我的结果是500多，进门我就跟大夫说：＂您不用看了，我确诊自己是痛风了，你就看怎么治吧！＂大夫说：＂没治，控制饮食吧，这是熊猫病＂是很稀少的病？我问。＂不是，是以后熊猫吃什么你就吃什么，只能吃一些根茎类植物了＂[衰]从此以后我的生活也是熊猫的颜色了[泪],0,test,weibo_social
攒肥了再看//:日剧控们准备开追吧~[太开心],1,test,weibo_social
//:有什么比包邮更给力的了亲！[抓狂][抓狂]圣诞将至！抓紧时间！给你的爱机批上炫丽的糖果外衣吧！[哈哈],0,train,weibo_social
片子不错 //:我都不知道对焦多少次了 //: 我记得canon说明书上有一句话，无论什么情况下，都不要对着太阳对焦……[衰],0,unlabeled,weibo_social
好熟悉的一幕[泪]我想我闺女了,0,unlabeled,weibo_social
懂我！太有爱了[哈哈] 我在:,1,unlabeled,weibo_social
前方堵死~~ 神马情况 [汗][晕],0,val,weibo_social
【母亲的谎言】1.(童年时)快吃吧，我不饿；2.(少年时，深夜做针线活)快睡吧，我不困；3.(高考路上)快喝吧，我不渴；4.(参加工作，母亲生病时)你赶快去工作吧，我很好；5.(给母亲寄钱)你用，我有钱；6.(买房接她住)城里，我不习惯--母亲是首永恒的歌![泪],0,train,weibo_social
堵在桥上，我饿的想吐！[衰],0,train,weibo_social
老子遭不住老。[抓狂] //:北京朋友不要流口水 //: 我靠，秧白最老，二妹最?，小象最肥。 //:。,0,test,weibo_social
早说要拍照我去打扮一下啊！[抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂] //: 你好像只蛤蟆精啊！,0,unlabeled,weibo_social
马上下班啦，周末啦~！啦啦啦啦~！休息了几天，Loli厨房又要重新开工咯~！酝酿酝酿，今天去买菜！[鼓掌][抱抱][哈哈],1,unlabeled,weibo_social
我是从1变成了2，从2变成了4[泪],0,test,weibo_social
好便宜，可惜24号护照在使馆，哪儿也去不了[泪] //:穷游折扣 天津/北京往返塞班岛含税机票新增2月24日出发2599元/人。,0,unlabeled,weibo_social
//:棉衣、棉裤、棉鞋，冰雪、帐篷、孩子[雪]。玉树老化漏风的帐篷又逢第四个风雪严冬！请幸福的您奉献小小温暖[围脖][手套][温暖帽子]。可怜当地藏族老百姓没有维权意识，上[泪]访[泪]无门，丢了宅基地，又被活活冻了四个雪季。,0,val,weibo_social
回复 :其实我觉得这是个视谱，和智力啥的没关系，你这么冰雪聪明还会信这[偷笑] //:回复:看来看不清5的都是正常人，关键我还看不清2，我倒[晕],0,unlabeled,weibo_social
文艺青年呵呵 //:回复:基本都记得，那站着的就是偶哦！[嘻嘻] //:还记得和你坐竹排的那个人么？[爱你],1,unlabeled,weibo_social
[爱你][爱你][爱你]//: //:,1,unlabeled,weibo_social
[泪]//:晓松，可别又一高兴又酒驾，里面可没那么宽松//:万岁 //:[哈哈]//:好的。,1,unlabeled,weibo_social
旧金山旅行的重要体验，是乘坐那里的有轨电车。//: 美国的出租车非常贵，强力向去旧金山旅游的网友们推荐：乘坐当地的敞篷旅游车，车票 35 美元。车上有耳机，可以听到中文介绍景点。敞篷车一共跑 20 个景点，任何景点都可以下车，游览完了之后，可以凭票上车，再去另外一个景点[鼓掌],1,unlabeled,weibo_social
下了飞机又继续开工，这次又是大制作。筹备 平面电影拍摄。 [嘻嘻],1,test,weibo_social
//: [泪]//今年7月，庄则栋病情突然恶化。上海、北京大医院已不肯接受庄则栋住院治疗。目前庄则栋肝脏坏死7/8，仅剩一根血管、一根胆管顽强维持。 庄则栋全家仅靠少年宫退休金生活，佐佐木敦子加入中国籍后成为家庭妇女，无任何收入和生活保障。庄则栋清醒时提到，希望拍卖自己书法作品换取敦,0,unlabeled,weibo_social
